 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14, C15, C16, C17, C18, C19, C20, C21, C22, C23
Time(s)/Cell Status, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided
170.317049, -0.0225443, -0.009803119, -0.01467345, 0.02069828, 0.02274949, -0.006215545, -0.009058866, 0.02705923, 0.001048534, -0.008256484, 0.009874769, -0.0130177, -0.003735964, -0.01012538, 0.006704567, 0.003231007, 0.03313914, 0.01170254, -0.006925118, 0.005781186, -0.01346775, -0.005125727, -0.01580907, 0.002793583
170.36701, -0.01430413, -0.01342287, -0.01572437, 0.01769322, 0.01986303, -0.007486308, -0.01124753, 0.02075317, 0.009092341, -0.01183905, 0.003880203, -0.01794669, -0.01122593, -0.007731094, 0.006049856, 0.0007672312, 0.02572243, 0.01539453, -0.005677532, 0.006007689, -0.01164754, -0.005621237, -0.01324291, 0.00783541
170.416971, -0.02489245, -0.007293589, -0.01860022, 0.01421037, 0.01882495, -0.01178399, -0.0126446, 0.01957294, 0.002358193, -0.008414574, 0.01084141, -0.01860061, -0.01256888, -0.01146524, 0.003817109, -0.003965627, 0.0247999, 0.008238954, -0.01011759, 0.006013105, -0.0125793, -0.008197565, -0.01120923, 0.004659307
170.466932, -0.02051428, -0.008273517, -0.01333168, 0.01340994, 0.0172323, -0.01172245, -0.01364885, 0.01947735, 0.003177143, -0.01117488, 0.005151291, -0.01820533, -0.01189736, -0.005555108, 0.005785458, -0.00208546, 0.02665367, 0.01759636, -0.01538095, 0.0007791868, -0.01255153, -0.005708204, -0.01590195, 0.001143493
170.516893, -0.02165736, -0.01185771, -0.01694965, 0.005459931, 0.01363206, -0.006986232, -0.01795078, 0.01800898, 0.001645888, -0.005829794, 0.002580008, -0.02108371, -0.0138258, -0.008435412, 0.0037222, -0.002102793, 0.01680413, 0.01369651, -0.01342363, 0.0005437046, -0.01424859, -0.008286742, -0.008851824, 0.009862672
170.566854, -0.01816556, -0.01586747, -0.0167136, 0.002983004, 0.01065639, -0.01109716, -0.01710847, 0.01653103, 0.0002574069, -0.006621526, 0.006580092, -0.02549647, -0.01045333, -0.009392844, 0.004437914, -0.01047809, 0.02323793, 0.007202775, -0.008366458, 0.0002693548, -0.008351331, -0.0007665267, -0.01095292, 0.001317291
170.616815, -0.02122146, -0.01718753, -0.01706954, 0.0121476, 0.01484451, -0.0120013, -0.01766368, 0.01354605, -0.000125573, -0.006766086, 0.0007512566, -0.02140517, -0.01823352, -0.009444057, 0.003914258, -0.003859472, 0.01621014, 0.005347692, -0.009903163, 0.005125802, -0.01052311, -0.005806222, -0.01426941, 0.004690743
170.666776, -0.02702342, -0.01543017, -0.01796329, 0.01081153, 0.01068787, -0.009738196, -0.01815354, 0.01984565, -0.003896189, -0.00956488, 0.0001979993, -0.0259199, -0.01247926, -0.01383165, 0.007372783, -0.00541399, 0.01486448, 0.002989569, -0.01231137, 0.001296299, -0.02020689, -0.006933094, -0.009595176, 0.004062568
170.716737, -0.0278087, -0.01647088, -0.02078263, 0.01294878, 0.009492196, -0.01352022, -0.02341957, 0.0175161, -0.01116167, -0.01080205, 0.001817026, -0.02735126, -0.006671919, -0.0142241, -0.002465167, -0.006093084, 0.008213522, 0.0009271082, -0.00964749, 0.001321204, -0.01974927, -0.009756545, -0.01276275, -0.00528289
170.766698, -0.01534946, -0.02552193, -0.01984425, 0.009564431, 0.008839648, -0.01478101, -0.03002947, 0.01474379, -0.008848902, -0.01948209, -0.00323545, -0.02389001, -0.007562166, -0.01243539, -0.002581496, -0.004694697, 0.01185355, 0.003326162, -0.01639389, -0.0007562803, -0.01575712, -0.003964423, -0.01450498, 0.0001333782
170.816659, -0.02236344, -0.02429194, -0.02339108, 0.0125457, 0.008632794, -0.01306358, -0.02649608, 0.01232903, -0.008365043, -0.01343519, -0.006844645, -0.02621345, -0.01336391, -0.009388942, 0.002498304, -0.001221757, 0.01514497, -4.485346e-05, -0.005500705, 0.000999067, -0.0171011, -0.009327963, -0.01338029, -0.0008928317
170.86662, -0.01972382, -0.01902406, -0.01816709, 0.006172498, 0.007795318, -0.01505755, -0.02312082, 0.01000468, -0.004108489, -0.01121757, -0.002875882, -0.02518761, -0.0130742, -0.011602, 0.003472773, -0.008491866, 0.01778126, 0.001178165, -0.007183494, 0.0007403574, -0.01495966, -0.01357125, -0.012136, 0.001605716
170.916581, -0.02484224, -0.02164249, -0.02238357, 0.004296493, 0.00951601, -0.01479748, -0.01844767, 0.004030555, -0.006625798, -0.009912525, -0.007250536, -0.03788525, -0.01101964, -0.01133417, 0.0008454198, -0.01100424, 0.005702977, 0.002366431, -0.0120003, 0.001497777, -0.01223617, -0.00639591, -0.0174327, 0.003953162
170.966542, -0.01761572, -0.02934089, -0.02194666, 0.001577847, 0.005110065, -0.01532035, -0.01651721, 0.001624138, -0.003208414, -0.01255044, -0.008062462, -0.02496004, -0.01491343, -0.01136931, 0.001766796, -0.00799476, 0.01057087, 0.002171983, -0.01643661, 0.00183396, -0.02061339, -0.008640455, -0.01157716, -0.0003495975
171.016503, -0.02807894, -0.02256397, -0.02277315, 0.008347182, 0.01005732, -0.00948613, -0.02541886, 0.002221179, -0.009254974, -0.01259228, -0.01127962, -0.03227656, -0.01169142, -0.01185258, -0.007085711, -0.009648703, 0.002133167, 0.003481513, -0.01273873, 0.0002598041, -0.02083484, -0.007971002, -0.01192458, 0.0005888672
171.066464, -0.02563144, -0.03060738, -0.02046796, 0.006104081, 0.007518446, -0.01005843, -0.0224073, 0.005165129, -0.0100975, -0.0120594, -0.009338161, -0.03437939, -0.01865395, -0.01806735, 0.002953053, -0.01345626, 0.008681659, -0.002198756, -0.01728364, 0.0005870523, -0.02168376, -0.01059543, -0.01108289, -0.00120262
171.116425, -0.02365851, -0.03466216, -0.01717253, -0.000250745, 0.007622224, -0.01154658, -0.02227608, 0.01007306, -0.01566879, -0.01399047, -0.00963836, -0.03229185, -0.0178554, -0.0110612, -0.0008829247, -0.006812873, 0.007988086, -0.004644648, -0.01525065, 0.003185612, -0.01651845, -0.005799098, -0.01567753, 0.001748939
171.166386, -0.02179834, -0.02697632, -0.02619978, -0.005784907, 0.003584436, -0.0137595, -0.02111247, 0.001153228, -0.009185041, -0.009496756, -0.007917961, -0.0277047, -0.006298659, -0.009814443, -0.001604676, -0.01064863, 0.002070334, -0.006578276, -0.01203233, 0.003631989, -0.02500398, -0.01235343, -0.01001777, -0.001717268
171.216347, -0.0250291, -0.0276226, -0.01526258, -0.002420766, 0.002697623, -0.009445713, -0.02295919, 0.0007279346, -0.01174706, -0.01420088, -0.009104758, -0.03125285, -0.01354597, -0.009954925, -0.002246058, -0.01276762, 0.003639815, -0.007078742, -0.01938406, -0.004653707, -0.01304257, -0.004203551, -0.01492358, 0.0001714717
171.266308, -0.02347457, -0.02984555, -0.01898246, -0.00266655, 0.002598444, -0.01211672, -0.02347333, 0.0066101, -0.01527281, -0.008615227, -0.006410278, -0.03597351, -0.02313401, -0.01476358, -0.0004754791, -0.008205628, 0.005702593, -0.002524563, -0.02015413, -0.002313539, -0.01536334, -0.006116856, -0.009860393, -0.002693337
171.316269, -0.0252118, -0.02911576, -0.02042351, -0.003581909, 0.00322366, -0.01751202, -0.02132924, 0.0008394823, -0.01800844, -0.004305812, -0.01476801, -0.03136867, -0.02466866, -0.01516071, -0.001563533, -0.009885449, 0.003291266, -0.009024248, -0.01908075, -0.00383335, -0.01491041, -0.005246678, -0.01310986, -0.002046311
171.36623, -0.02620187, -0.03181317, -0.02010296, -0.002214353, 0.001247632, -0.01473035, -0.02430479, -0.002276687, -0.01287385, -0.009486737, -0.01468669, -0.03278194, -0.01147735, -0.01037463, -0.003734604, -0.01446087, -0.0077656, -0.004160956, -0.0177416, 0.003331985, -0.01275856, -0.0007665724, -0.01033586, -0.003425664
171.416191, -0.02365574, -0.03059682, -0.01655078, -0.006086463, 0.004867454, -0.01331958, -0.02455858, 0.004020995, -0.01446981, -0.01018061, -0.01675956, -0.0301871, -0.02211856, -0.01118763, -0.005574855, -0.006867263, 0.004805793, -0.004928945, -0.01874311, -0.0025182, -0.01661257, -0.01192577, -0.007132027, -0.003725104
171.466152, -0.02516736, -0.03423293, -0.01296733, -0.004516256, -0.003908494, -0.0224218, -0.02239563, -0.00106942, -0.01521986, -0.01027301, -0.01287274, -0.03421916, -0.02297141, -0.01500193, -0.003191993, -0.01367201, -0.0007031301, -0.009574559, -0.02016078, 0.00034587, -0.0168677, -0.007379939, -0.01338251, -0.004616525
171.516113, -0.01759608, -0.04242767, -0.02337289, -0.003333664, 0.0001595062, -0.01637888, -0.02835738, 0.001199407, -0.01169265, -0.01551463, -0.01595002, -0.03507202, -0.01584066, -0.0127323, -0.00453654, -0.01397288, 0.001020626, -0.007500911, -0.01752483, -0.002533081, -0.02058821, -0.008541686, -0.01417124, -0.01029985
171.566074, -0.02441541, -0.03677561, -0.0205856, 0.003399962, 0.002137313, -0.02001387, -0.02975883, -0.00382594, -0.00705669, -0.01637789, -0.01746021, -0.02892774, -0.01336471, -0.01239855, -0.004265779, -0.01073785, -0.008537327, -0.01461994, -0.01764397, -0.006673384, -0.02420348, -0.01060931, -0.01176216, -0.009965191
171.616035, -0.02357219, -0.03555303, -0.02199749, -0.005230176, -0.002711826, -0.01622273, -0.02835206, -0.003982679, -0.005691837, -0.01776692, -0.02015658, -0.04044534, -0.02016038, -0.01437194, -0.008918468, -0.005877726, -0.002587501, -0.01726361, -0.01139428, -0.006942083, -0.01958894, -0.01019729, -0.01310618, -0.009312669
171.665996, -0.02382015, -0.03820393, -0.02006426, -0.003466463, 0.007294027, -0.01303728, -0.0260477, -0.005962178, -0.01174727, -0.01650508, -0.02010427, -0.03412456, -0.01326735, -0.01309985, -0.001056215, -0.00385103, -0.005968164, -0.01292386, -0.0130984, -0.003405303, -0.02393334, -0.009428784, -0.01100216, -0.00708688
171.715957, -0.02817655, -0.03143407, -0.02429015, -0.001470217, -0.006889101, -0.01804928, -0.02309763, -0.003389041, -0.01483045, -0.007764256, -0.01506871, -0.03901804, -0.01536087, -0.01102166, -0.004460998, -0.002314098, 0.004180711, -0.008690518, -0.01503283, 0.004012024, -0.01893419, -0.004310514, -0.004693569, -0.008579789
171.765918, -0.02237885, -0.03146575, -0.02264076, 0.002877492, -0.004049431, -0.007631515, -0.02384208, -0.006404025, -0.01122076, -0.005056488, -0.02036382, -0.03175468, -0.01805437, -0.009789868, -0.005318257, -0.005850823, -0.005244152, -0.009254649, -0.01412378, -8.024854e-05, -0.02121101, -0.006711567, -0.001999923, -0.005704667
171.815879, -0.01930911, -0.03184542, -0.02895346, -0.008849705, -0.00384686, -0.0112855, -0.02283544, -0.005732571, -0.008130074, -0.005565078, -0.01597856, -0.03784324, -0.01356162, -0.01249199, -0.00651689, -0.01019031, -0.002832287, -0.009344114, -0.01223162, 0.004039043, -0.02491268, -0.006404537, -0.004049948, -0.0003635395
171.86584, -0.01925952, -0.03256446, -0.02051173, -9.446549e-05, -0.01214564, -0.007347124, -0.02397777, -0.0002090848, -0.004885815, -0.0030351, -0.0213674, -0.032543, -0.01550071, -0.01477666, -0.007860951, -0.009415105, -0.001374241, -0.01555304, -0.01482682, 0.003769925, -0.01991951, -0.01029193, 0.001700511, -0.006173269
171.915801, -0.02582209, -0.03595203, -0.02099338, -0.0005631195, 0.00127393, -0.007488602, -0.0267636, -0.005042603, -0.006417816, -0.004750045, -0.01841738, -0.03960689, -0.01154563, -0.01180673, -0.01124659, -0.00786661, -0.004030808, -0.01655225, -0.0160577, 0.003214883, -0.01355954, -0.009902461, -0.001862312, -0.008749026
171.965762, -0.02517366, -0.03313769, -0.02390658, 0.002573336, -0.002213189, -0.008798389, -0.02377139, -0.006660921, -0.01119603, -0.000952043, -0.02079239, -0.031388, -0.02419376, -0.01404716, -0.005486132, -0.01080267, -0.003982319, -0.01262148, -0.01634283, 0.009420612, -0.02173011, -0.01098424, -0.001106928, -0.004878296
172.015723, -0.02238223, -0.03325316, -0.02521458, -0.002532252, -0.01071115, -0.01475173, -0.02773778, -0.007571312, -0.01390752, 0.001292499, -0.01722101, -0.02936213, -0.01441771, -0.0129902, -0.001957629, -0.01220885, -0.004096562, -0.013351, -0.0139831, 0.00412555, -0.01955685, -0.008909129, -0.005840695, 0.000788314
172.065684, -0.01590117, -0.03146681, -0.02116551, -0.008457137, -0.003087969, -0.01104839, -0.02112192, -0.005117521, -0.009624735, 0.001835618, -0.01777221, -0.03949588, -0.0140208, -0.0137861, -0.008281125, -0.01099183, -0.003634796, -0.01333687, -0.021767, 0.001597858, -0.02162784, -0.006515017, 0.002059918, -0.004438658
172.115645, -0.02480858, -0.02976536, -0.02754843, -0.007367954, -0.006512363, -0.01016906, -0.01950198, -0.008308185, -0.01314816, -0.002658004, -0.02541124, -0.03989289, -0.01718143, -0.01544702, -0.004827971, -0.01065333, -0.007883251, -0.006841871, -0.01277177, 0.006001875, -0.02509566, -0.01152236, 0.0004518316, 0.0004609419
172.165606, -0.02326808, -0.03744557, -0.02499901, -0.008149414, -0.006200041, -0.01272872, -0.02158856, -0.006440059, -0.01299713, -0.004299807, -0.02700099, -0.03949353, -0.01512898, -0.01692751, -0.006676618, -0.01239904, -0.009393886, -0.01049196, -0.01734211, 0.00164875, -0.02474562, -0.00447537, -0.001053344, 0.003957646
172.215567, -0.01985216, -0.03588551, -0.02510286, -0.003766265, -0.008069878, -0.01264694, -0.02543686, -0.00946119, -0.01686613, -0.006101805, -0.02389538, -0.03384386, -0.01303782, -0.01201191, -0.004924858, -0.01419686, -0.008906461, -0.0144513, -0.01566324, 0.004718333, -0.0272062, -0.007023751, -0.003102276, -0.002497769
172.265528, -0.02193246, -0.03724091, -0.0232728, -0.007724096, -0.002065772, -0.01138644, -0.02061471, -0.01234536, -0.0143102, -0.001751818, -0.02245216, -0.03466603, -0.01747452, -0.01797266, -0.002781245, -0.01333553, -0.01033991, -0.01596136, -0.01764842, 0.003820958, -0.01624623, -0.01259855, -0.002560781, 0.002752354
172.315489, -0.02065434, -0.0350852, -0.01939021, -0.001375933, -0.003923333, -0.01292766, -0.02003151, -0.01147034, -0.005730395, -0.005455132, -0.02628518, -0.04377902, -0.009927712, -0.01465247, -0.00776908, -0.01244528, -0.007451618, -0.01197624, -0.01453303, 0.002549293, -0.02064306, -0.01292483, -0.001215989, -0.0003730055
172.36545, -0.02196091, -0.04072348, -0.02639808, -0.006082112, -0.005713553, -0.01691277, -0.0147182, -0.009375069, -0.009838186, -0.006887187, -0.03082076, -0.0460089, -0.01390711, -0.01869519, -0.006250008, -0.008939141, -0.01009123, -0.01733548, -0.009538585, 0.00276257, -0.02658484, -0.006060949, -0.001113198, 0.001082884
172.415411, -0.0235756, -0.04339664, -0.02648145, -0.004438983, -0.005985674, -0.0164353, -0.01476369, -0.01540312, -0.01262556, -0.0165815, -0.0226945, -0.04367846, -0.0152973, -0.01339986, -0.007015072, -0.01478379, -0.01210539, -0.02061864, -0.01260633, 0.0008730391, -0.01681528, -0.01132335, -0.005755272, 0.004107319
172.465372, -0.02142176, -0.03939462, -0.01754161, -0.007235247, -0.003561329, -0.01365998, -0.01692653, -0.01274199, -0.01078901, -0.01353963, -0.02748016, -0.04624421, -0.01135399, -0.01304257, -0.007140872, -0.009714996, -0.01764259, -0.01871762, -0.00350091, 0.002703036, -0.005498017, -0.005177784, -0.007175103, 0.001046142
172.515333, -0.01921304, -0.03816069, -0.009471016, -0.007515987, -0.007225902, -0.01220483, -0.01198457, -0.01049033, -0.00809584, -0.0114679, -0.02054327, -0.03307409, -0.01315099, -0.01396655, -0.01000634, -0.004275475, -0.01037054, -0.01917593, -0.01596467, -0.002471915, 0.009834975, -0.007808081, -0.007777628, 0.004509683
172.565294, -0.02142143, -0.03271435, 0.002433216, -0.006049209, -0.005236918, -0.01422611, -0.0008052217, -0.01322842, -0.004855459, -0.01168436, -0.02221001, -0.04520573, -0.008972023, -0.01425181, -0.003974118, -0.01444054, -0.008960411, -0.01810279, -0.0112502, -0.002799478, 0.01156827, -0.0102104, -0.003389227, 0.003462924
172.615255, -0.01984121, -0.03012694, -0.00078752, -0.005609351, -0.005365772, -0.01065594, 0.006253954, -0.01427245, -0.00866054, -0.009469827, -0.02171256, -0.03979355, -0.0129137, -0.01082483, -0.007794906, -0.01467586, -0.01484187, -0.01132448, -0.01114535, 0.002277206, 0.01320314, -0.00452185, -0.003785024, 0.0006084854
172.665216, -0.02386205, -0.03073098, -0.004479423, -0.00504783, -0.006156182, -0.011683, 0.0008516032, -0.01564594, -0.003458759, -0.006440162, -0.022943, -0.03477989, -0.01051438, -0.01449352, -0.003520469, -0.009121323, -0.0120619, -0.01927523, -0.01193614, 0.004248559, 0.01248491, -0.005810438, -0.006223153, 0.01255886
172.715177, -0.01668724, -0.03458653, 0.001074673, -0.006413267, -0.004091632, -0.01573492, -0.0001026733, -0.01289217, -0.0143406, -0.005171646, -0.02213735, -0.03186286, -0.008039937, -0.01415082, 0.0002689579, -0.009431217, -0.01002662, -0.01718579, -0.01294645, 6.495634e-05, 0.01192871, -0.008015586, -0.007037451, 0.004199934
172.765138, -0.01388188, -0.03278184, 0.003889559, -0.009385391, -0.004619543, -0.01071204, -9.321763e-05, -0.01658117, -0.01153867, -0.01030425, -0.01949809, -0.04374676, -0.01353584, -0.009582187, -0.005860179, -0.01405845, -0.007488948, -0.02143275, -0.009375522, -0.003293793, 0.01920457, -0.002844913, -0.004118246, -0.0007157138
172.815099, -0.01344172, -0.0325395, -0.0006729406, -0.006710632, -0.004683235, -0.0157457, 6.218976e-05, -0.01481687, -0.006321687, -0.007908529, -0.02792148, -0.03563555, -0.01327475, -0.0125796, -0.003138434, -0.01735177, -0.01613388, -0.01663037, -0.01511336, 0.006638201, 0.01353544, -0.007589545, -0.00575157, 0.004741293
172.86506, -0.02282881, -0.03080833, 0.007781067, -0.005685828, -0.004856831, -0.01631815, -0.000487904, -0.01544296, -0.008983213, -0.01004652, -0.02374642, -0.03968127, -0.009116801, -0.0100335, -0.004350803, -0.01329874, -0.01014492, -0.02116748, -0.01631258, -0.0006869718, 0.01880138, -0.008106005, -0.005944972, 0.006242473
172.915021, -0.01466024, -0.03276468, 0.002844957, -0.008313407, -0.00596646, -0.0120865, 0.001539845, -0.01580692, -0.007760321, -0.008664736, -0.02538225, -0.033189, -0.006349989, -0.0104787, -0.007479478, -0.01240701, -0.01588978, -0.02017071, -0.01615136, -0.001335668, 0.01597259, -0.01736625, -0.008600304, 0.006767541
172.964982, -0.02235505, -0.03993103, 0.001460099, -0.01025784, -0.002469198, -0.01609658, -0.002949496, -0.01524211, -0.006603713, -0.006722193, -0.0217992, -0.04897257, -0.003229223, -0.0136334, -0.005738345, -0.01308654, -0.008866737, -0.02043707, -0.01276105, 0.001164878, 0.02091869, -0.01294168, -0.008040714, -0.001681418
173.014943, -0.01512953, -0.03753519, 0.004929434, -0.00868272, -0.005043959, -0.01541981, -0.004135662, -0.01665417, -0.01000411, -0.008072935, -0.02378325, -0.0436906, -0.01297395, -0.01713856, -0.005295161, -0.01364874, -0.01070589, -0.02007441, -0.01536622, 0.0006663052, 0.01823056, -0.01289508, -0.005988102, 0.00374806
173.064904, -0.01992648, -0.03789214, -0.0007013011, -0.01240084, -0.002585027, -0.01547405, -0.004449056, -0.01080348, -0.01104624, -0.008216809, -0.02496741, -0.04179581, -0.007489771, -0.01479026, -0.002648632, -0.01261332, -0.0146561, -0.02433985, -0.02166356, 0.002468805, 0.0150336, -0.004893215, -0.009499086, 0.003644126
173.114865, -0.01887729, -0.03551756, 0.00210265, -0.0124208, -0.007572606, -0.01734088, -0.002137026, -0.01676054, -0.01402345, -0.01180613, -0.02259618, -0.0416673, -0.0143554, -0.01428653, -0.007724761, -0.0179304, -0.01259595, -0.02771311, -0.01252445, -0.002714364, 0.01241142, -0.009918277, -0.006833915, 0.00510091
173.164826, -0.02543199, -0.03706338, -0.001269246, -0.01581377, -0.006577527, -0.02015414, -0.005274689, -0.01074483, -0.01756146, -0.01158779, -0.02419727, -0.04468265, -0.01606832, -0.01674923, -0.005151739, -0.01051655, -0.01806938, -0.02438341, -0.01793702, -0.004202812, 0.01424295, -0.005970017, -0.007078392, 0.001293284
173.214787, -0.01866571, -0.04417679, 0.00221707, -0.0139312, -0.003885994, -0.0195046, -0.01413834, -0.01827967, -0.01443732, -0.00807523, -0.02659762, -0.04885261, -0.009466283, -0.01201752, -0.00323647, -0.01842766, -0.01311226, -0.02734688, -0.02030097, 0.001022212, 0.01023912, -0.01107227, -0.009681193, 0.001302593
173.264748, -0.01732304, -0.03034336, -0.004092117, -0.01012273, -0.0042854, -0.01900835, -0.01093426, -0.0171905, -0.01728261, -0.01400991, -0.02653675, -0.03884232, -0.01102055, -0.01195608, -0.00640011, -0.009033442, -0.01024102, -0.02681359, -0.01247457, -0.005347401, 0.01304044, -0.008619219, -0.01135367, -0.001013109
